scenario,volume_elasticity,psi,sigma_idea,payline,capacity_target,triage_noise_mult,resub_intensity,mechanism,reaches,lands,lumpy,feasible,achieved_load,target_load,ref_load,min_load_share,welfare,q_sd_between,q_sd_within,mean_quality_funded,mean_quality_funded_sem,applicant_quality_premium,applicant_quality_premium_sem,volume_advantage,volume_advantage_sem,volume_gini,volume_gini_sem,n_active,n_active_sem,n_winners,n_winners_sem,hhi_institution,hhi_institution_sem,success_rate,success_rate_sem,review_load,review_load_sem,submitted,submitted_sem,intended,intended_sem,funded,funded_sem,wasted_effort,wasted_effort_sem,submitted_effort,submitted_effort_sem
S0_null,0.021537377580402826,0.8049591423935657,0.2594383302217211,0.22822096441557105,0.5563003957313577,1.2854483387362545,1.0691413872118818,institutional cap,True,True,False,True,3499.5,3495.1859374560545,6282.91111111111,0.007958094443127922,0.209665339438333,0.03825292410634058,0.026220146396399194,1.4235987471563503,0.011042668015043031,0.7368313250704147,0.006081472898477156,1.472692737544843,0.00884517484918415,0.32573620234371564,0.000498315104082125,1323.8500000000001,1.4557473464514226,427.85555555555555,1.0835107339856762,0.022608083068416596,6.610711240658175e-05,0.19574230404939952,5.8935132649255955e-06,3499.5,0.1049290284435372,3499.5,0.1049290284435372,4651.055555555556,4.698899028104203,685.0,0.0,1151.5555555555554,4.71872359998115,3499.5,0.1049290284435372
S0_null,0.021537377580402826,0.8049591423935657,0.2594383302217211,0.22822096441557105,0.5563003957313577,1.2854483387362545,1.0691413872118818,institutional prop,True,True,False,True,3499.5,3495.1859374560545,6282.91111111111,0.007958094443127922,0.209665339438333,0.03825292410634058,0.026220146396399194,1.4235987471563503,0.011042668015043031,0.7368313250704147,0.006081472898477156,1.472692737544843,0.00884517484918415,0.32573620234371564,0.000498315104082125,1323.8500000000001,1.4557473464514226,427.85555555555555,1.0835107339856762,0.022608083068416596,6.610711240658175e-05,0.19574230404939952,5.8935132649255955e-06,3499.5,0.1049290284435372,3499.5,0.1049290284435372,4651.055555555556,4.698899028104203,685.0,0.0,1151.5555555555554,4.71872359998115,3499.5,0.1049290284435372
S0_null,0.021537377580402826,0.8049591423935657,0.2594383302217211,0.22822096441557105,0.5563003957313577,1.2854483387362545,1.0691413872118818,cooling off,True,True,True,True,3380.9500000000003,3495.1859374560545,6282.91111111111,0.15978438869455422,0.22221820152924704,0.04133244889637465,0.02220632132798765,1.4084146429953872,0.011931650248294177,0.9918084496977059,0.006207982878149849,1.4354580675444666,0.004650045127705997,0.31269240615864174,0.00044074998888045516,1256.7166666666667,1.4740659314869125,408.21666666666664,0.4680445027619241,0.022743696757655946,8.239062507185886e-05,0.2031070546302447,0.0002485395130322596,3380.9500000000003,4.480080303813705,3380.9500000000003,4.480080303813705,4574.261111111111,4.730903191316786,685.0,0.0,0.0,0.0,4341.516688608713,4.513714259698226
S0_null,0.021537377580402826,0.8049591423935657,0.2594383302217211,0.22822096441557105,0.5563003957313577,1.2854483387362545,1.0691413872118818,resubmission limit,True,False,True,False,3002.1111111111113,3495.1859374560545,6282.91111111111,0.47881201566153,0.22546919599108345,0.03871456835074413,0.02902618806046392,1.3498193086306134,0.011175933229431147,1.1791248898607323,0.006701314906367731,1.307799755323617,0.005747889997904334,0.2784203565502504,0.00023365319833728774,1554.8111111111111,1.2596518500718503,415.14444444444445,1.0522009426879864,0.02275615228420386,5.668136377637412e-05,0.22825600204018795,0.0003547886429014841,3002.1111111111113,4.640825519660067,3002.1111111111113,4.640825519660067,4367.133333333333,7.354913152087373,685.0,0.0,0.0,0.0,4100.89822845927,6.7797080432805386
S0_null,0.021537377580402826,0.8049591423935657,0.2594383302217211,0.22822096441557105,0.5563003957313577,1.2854483387362545,1.0691413872118818,two-stage EOI,True,True,False,True,3520.51,3495.1859374560545,6282.91111111111,0.1092508426737783,0.2185023736414446,0.0380312178462594,0.02484147456418147,1.4095734644777214,0.010978666930573583,0.7971100998942737,0.005920619797663081,1.4277918060804158,0.003043090234301831,0.3079312425567899,0.00046268767684668177,1276.111111111111,2.068577372417824,419.6611111111111,0.8094333693078434,0.022647841298595203,6.477185092192581e-05,0.2573249668488177,0.0005554129278021859,3520.51,7.580740282605866,2662.661111111111,5.734240345998674,4289.2444444444445,9.23253773815297,685.0,0.0,243.98749999999998,0.5247569783848867,4174.993434054696,8.987954667027987
S0_null,0.021537377580402826,0.8049591423935657,0.2594383302217211,0.22822096441557105,0.5563003957313577,1.2854483387362545,1.0691413872118818,random (placebo),True,True,False,True,3505.2055555555557,3495.1859374560545,6282.91111111111,0.009556787193480732,0.18542578022981976,0.038338208301693565,0.026810559158428154,1.2005486951420268,0.011067287441615363,1.0390127271836758,0.005175007585386792,1.3562265158689673,0.008940777841821236,0.29342086386811317,0.0004231208800330217,1629.8333333333333,1.4845217121365188,462.9944444444445,0.8005662277869046,0.022273536150034634,3.169521734178378e-05,0.19546460603638915,0.00037571513592336793,3505.2055555555557,6.778652659216165,3505.2055555555557,6.778652659216165,4660.372222222223,9.003237196833515,685.0,0.0,0.0,0.0,4435.067524877189,8.569339261006148
S0_null,0.04310693708985061,0.8820459546232169,0.262608991799164,0.22894267221321246,0.5940606105286255,2.429201374593316,0.7809530485505415,no cap (infeasible),False,False,False,False,4741.733333333334,4741.733333333334,4741.733333333334,1.0,0.19914948490510845,0.04082549968130004,0.027217019147606606,1.3745469445279712,0.01178530661539978,1.1545573802666633,0.005808055652908957,1.4139159048392138,0.011221053063665633,0.29922401612693833,0.0002611706861711408,1789.7,1.1740889440263156,425.7944444444444,0.8563275409932369,0.022682186518370673,5.861072962241655e-05,0.14491376306722423,0.00032252396441794726,4741.733333333334,10.526861584290709,4741.733333333334,10.526861584290709,4741.733333333334,10.526861584290709,687.0,0.0,0.0,0.0,4741.733333333334,10.526861584290709
S0_null,0.04310693708985061,0.8820459546232169,0.262608991799164,0.22894267221321246,0.5940606105286255,2.429201374593316,0.7809530485505415,individual cap,True,True,True,True,2919.616666666667,2816.8769989639345,4741.733333333334,0.07006814198277236,0.22422052473981746,0.03789962332239224,0.02519648575130674,1.2523901300162588,0.01094067886368429,1.0781657645310225,0.005554378038976821,1.1236208527317164,0.0037828148617451863,0.1279841919679694,0.0002612863630116782,1732.6444444444444,1.635039993401529,496.37777777777774,0.6670874093192595,0.021818947148364968,4.985959457482714e-05,0.23533517822153513,0.0002955662611751419,2919.616666666667,3.6614299151518734,2919.616666666667,3.6614299151518734,3959.972222222222,6.772475778516635,687.0,0.0,0.0,0.0,3837.258075814234,6.374230558870581
S0_null,0.04310693708985061,0.8820459546232169,0.262608991799164,0.22894267221321246,0.5940606105286255,2.429201374593316,0.7809530485505415,institutional cap,True,True,False,True,2799.4277777777784,2816.8769989639345,4741.733333333334,0.010544667210302842,0.24177381577033352,0.038967783789946885,0.0256805902431376,1.37422000192565,0.011249030230424485,0.8115866755639138,0.006553616131415969,1.3929684638559474,0.005989255318746898,0.3024486413794783,0.0005939547296757389,1316.1722222222222,1.4528610652681038,422.9444444444444,0.9842816291473663,0.022620812430948267,6.364046313203708e-05,0.24540739636745143,1.0408581812863264e-05,2799.4277777777784,0.11848037054410017,2799.4277777777784,0.11848037054410017,3904.844444444445,5.424699301715189,687.0,0.0,1105.4166666666667,5.424902829274522,2799.4277777777784,0.11848037054410017
S0_null,0.04310693708985061,0.8820459546232169,0.262608991799164,0.22894267221321246,0.5940606105286255,2.429201374593316,0.7809530485505415,institutional prop,True,True,False,True,2799.4277777777784,2816.8769989639345,4741.733333333334,0.010544667210302842,0.24177381577033352,0.038967783789946885,0.0256805902431376,1.37422000192565,0.011249030230424485,0.8115866755639138,0.006553616131415969,1.3929684638559474,0.005989255318746898,0.3024486413794783,0.0005939547296757389,1316.1722222222222,1.4528610652681038,422.9444444444444,0.9842816291473663,0.022620812430948267,6.364046313203708e-05,0.24540739636745143,1.0408581812863264e-05,2799.4277777777784,0.11848037054410017,2799.4277777777784,0.11848037054410017,3904.844444444445,5.424699301715189,687.0,0.0,1105.4166666666667,5.424902829274522,2799.4277777777784,0.11848037054410017
